name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,RestaurantsPriceRange2,OutdoorSeating,RestaurantsReservations,HasTV,RestaurantsGoodForGroups,GoodForKids,Alcohol,RestaurantsAttire,WiFi,NoiseLevel,BikeParking,Caters,has_parking,Mondayhour,Tuesdayhour,Wednesdayhour,Thursdayhour,Fridayhour,Saturdayhour,Sundayhour
Blackbird Pizzeria,507 S 6th St,Philadelphia,PA,19147,39.94271391,-75.15213878,4,716,0,"Restaurants, Pizza, Vegan",TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,no,average,TRUE,FALSE,TRUE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0
PrimoHoagies,"4275 County Line Rd, Ste 5",Chalfont,PA,18914,40.2668501,-75.22453694,3,22,1,"Food, Italian, Restaurants, Sandwiches, Desserts",TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,none,casual,,average,TRUE,TRUE,TRUE,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,10:0-20:0
Intermezzo Cafe,3131 Walnut St,Philadelphia,PA,19104,39.9524388,-75.1873387,4,14,0,"Restaurants, Food, Coffee & Tea",TRUE,FALSE,TRUE,1,TRUE,FALSE,,TRUE,FALSE,full_bar,casual,free,,,,TRUE,,,,,,,
Bucks County Coffee Co,3430 Sansom St,Philadelphia,PA,19104,39.9535647,-75.1933406,3,9,0,"Coffee & Tea, Food, Restaurants",,,TRUE,1,,,,,,,,free,,,,FALSE,,,,,,,
The Couch Tomato Cafe - West Chester,31 W Gay St,West Chester,PA,19380,39.9602446,-75.6061874,4,212,1,"Sandwiches, Gluten-Free, Restaurants, Pizza, Salad",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,none,casual,free,average,FALSE,TRUE,TRUE,0:0-0:0,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30
Pura Vida,527 Fairmount Ave,Philadelphia,PA,19123,39.963675,-75.1476332,4,144,0,"Spanish, Restaurants, Seafood, Latin American, Mexican, Tapas Bars",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,none,casual,no,average,TRUE,TRUE,TRUE,,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,10:0-22:0,
Legends Sports Bar & Grill,111 Crawford Ave,Conshohocken,PA,19428,40.06849802,-75.31001857,3,36,1,"American (New), Bars, Sports Bars, Nightlife, Restaurants",TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,paid,average,TRUE,,FALSE,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
Caf?? Rue 52,503 S 52nd St,Philadelphia,PA,19143,39.9518141,-75.2263297,4,18,0,"Creperies, Coffee & Tea, Food, Desserts, Restaurants",TRUE,FALSE,TRUE,1,TRUE,FALSE,TRUE,TRUE,TRUE,none,casual,free,quiet,,TRUE,TRUE,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-19:0,7:30-19:0,8:0-16:0
Sycamore,14 S Lansdowne Ave,Lansdowne,PA,19050,39.93761,-75.27217,4.5,118,0,"French, Southern, Comfort Food, International, Restaurants, American (New)",TRUE,FALSE,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,none,casual,free,average,,FALSE,TRUE,,,18:0-21:30,18:0-21:30,18:0-21:30,17:0-21:30,17:0-20:30
Chipotle,"1851 S Columbus Blvd, Ste 3",Philadelphia,PA,19148,39.923491,-75.1405828,1,8,1,"Fast Food, Restaurants, Mexican",TRUE,TRUE,,,,,,,,,,,,,,FALSE,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
Eulogy Belgian Tavern,136 Chestnut St,Philadelphia,PA,19106,39.9483817,-75.14389704,4,678,0,"Food, Belgian, Fish & Chips, Nightlife, Beer, Wine & Spirits, Food Delivery Services, Bars, Restaurants",TRUE,TRUE,TRUE,2,TRUE,None,TRUE,TRUE,FALSE,full_bar,casual,free,average,TRUE,TRUE,TRUE,17:0-2:0,17:0-2:0,17:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
IHOP,10740 Roosevelt Blvd,Philadelphia,PA,19116,40.0996149,-75.01003,3,48,1,"American (New), Restaurants, American (Traditional), Breakfast & Brunch, Burgers",TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,free,average,FALSE,FALSE,TRUE,0:0-0:0,7:0-16:0,7:0-16:0,7:0-15:0,7:0-20:0,7:0-20:0,7:0-20:0
Five Guys Burgers and Fries,500 W Baltimore Ave,Clifton Heights,PA,19018,39.9262893,-75.3050924,3.5,32,0,"Restaurants, Burgers, American (New), Fast Food, Food",TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,no,average,TRUE,FALSE,TRUE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
Ochatto,3608 Chestnut St,Philadelphia,PA,19104,39.95459504,-75.1951047,3.5,217,1,"Noodles, Food, Restaurants, Japanese, Chinese, Bubble Tea",TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,beer_and_wine,casual,no,average,TRUE,TRUE,TRUE,11:15-22:0,11:15-22:0,11:15-22:0,11:15-22:0,11:15-23:0,11:15-23:0,12:0-22:0
Burritos Puebla,2212 Pottstown Pike,Pottstown,PA,19465,40.17308252,-75.66256016,3,9,0,"Mexican, Restaurants",TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,none,casual,,quiet,,,FALSE,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,12:0-20:0
Wawa Food Market,207 N Henderson Rd,King of Prussia,PA,19406,40.0968357,-75.3661911,2.5,8,0,"Restaurants, Food, Delis, Convenience Stores",TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,none,casual,no,loud,TRUE,FALSE,FALSE,,,,,,,
Pats Pizza & Bistro,3601 Chichester Ave,Boothwyn,PA,19061,39.83979614,-75.442211,2.5,11,1,"Restaurants, Pizza, Mediterranean, Greek",TRUE,TRUE,,2,,,TRUE,TRUE,,,,,,,,FALSE,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,11:0-22:0
3Js Food Market  Fishtown,1140 Shackamaxon St,Philadelphia,PA,19125,39.9687912,-75.13376,4,14,1,"Food, Grocery, Delis, Beer, Wine & Spirits, Restaurants",TRUE,TRUE,TRUE,,,FALSE,FALSE,,,none,,no,,,TRUE,FALSE,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-21:0,9:0-19:0
New Wild Ginger,1928 County Line Rd,Huntingdon Valley,PA,19006,40.167543,-75.068272,3.5,116,1,"Asian Fusion, Sushi Bars, Vegetarian, Restaurants, Japanese, Chinese",TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,none,casual,no,quiet,TRUE,TRUE,TRUE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,12:0-21:30
Paganos Market and Bar,2001 Market St,Philadelphia,PA,19103,39.95430931,-75.17391773,3,77,1,"Wineries, Caterers, Bars, Italian, Food Delivery Services, Food, Event Planning & Services, Nightlife, Cocktail Bars, Arts & Entertainment, Sandwiches, Restaurants",TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,FALSE,full_bar,casual,free,average,TRUE,TRUE,TRUE,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,,
Wendys,2815 Dekalb Pike,Norristown,PA,19401,40.14163052,-75.3133217,2,14,1,"Burgers, Restaurants, Fast Food",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,,,FALSE,,FALSE,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-2:0,10:0-2:0,10:0-1:0
Santucci Brothers V,3862 Terrace St,Philadelphia,PA,19128,40.0207263,-75.2129837,3,31,0,"Restaurants, Pizza",TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,no,quiet,,,TRUE,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,11:0-22:0
KFC,32 Airport Sq,North Wales,PA,19454,40.23886787,-75.24164887,1.5,23,0,"Chicken Shop, Restaurants, Fast Food, Chicken Wings",TRUE,TRUE,TRUE,1,,FALSE,TRUE,FALSE,TRUE,,casual,no,,,TRUE,FALSE,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0
New China Court,7700 Crittenden St,Philadelphia,PA,19118,40.07310874,-75.19466311,3.5,21,1,"Restaurants, Chinese",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,none,casual,no,average,FALSE,,TRUE,,,,,,,
Subway,"500 W Germantown Pike, Unit  1035",Plymouth Meeting,PA,19462,40.1163764,-75.2822172,2.5,7,1,"Sandwiches, Restaurants, Fast Food",TRUE,None,TRUE,1,,,,,TRUE,none,,,average,,,TRUE,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
The Flying Saucer Cafe,2545 Brown St,Philadelphia,PA,19130,39.9704241,-75.1794779,3.5,45,0,"Breakfast & Brunch, Bagels, Restaurants, Food, Coffee & Tea",TRUE,FALSE,,1,,FALSE,TRUE,TRUE,TRUE,none,casual,,quiet,,TRUE,FALSE,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,8:0-16:0,8:0-16:0
Maki-San,138 Montgomery Ave,Bala Cynwyd,PA,19004,40.0050254,-75.2401123,4,22,1,"Japanese, Sushi Bars, Restaurants, Chinese",TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,,,none,,free,,TRUE,TRUE,TRUE,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,15:30-20:0,15:30-20:0
Generations Restaurant,9 State Rd,Media,PA,19063,39.9270898,-75.3847887,2,46,0,"American (New), Restaurants, Diners",TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,,average,,TRUE,TRUE,,,,,,,
Carmans Country Kitchen,1301 S 11th St,Philadelphia,PA,19147,39.933334,-75.162014,4,135,0,"Breakfast & Brunch, Restaurants",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,FALSE,none,casual,no,average,,FALSE,TRUE,8:0-14:0,,,,8:0-14:0,8:0-14:0,8:0-14:0
West Bradford Grill,1548 Shadyside Rd,West Chester,PA,19380,39.9641234,-75.7143571,3,8,0,"Restaurants, American (Traditional)",TRUE,,TRUE,2,TRUE,,TRUE,TRUE,,full_bar,casual,no,loud,,,TRUE,,,,,,,
Naked Lunch,1149 E Lancaster Ave,Bryn Mawr,PA,19010,40.0257689,-75.325529,4.5,17,1,"Food, Juice Bars & Smoothies, Restaurants, Sandwiches, Salad, Vegan, Vegetarian",TRUE,FALSE,TRUE,1,TRUE,FALSE,,TRUE,TRUE,none,casual,no,,TRUE,,TRUE,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0,11:0-20:0,11:0-20:0
P&S Ravioli Company,30 Brookline Blvd,Havertown,PA,19083,39.9792475,-75.3035446,4.5,29,0,"Food, Restaurants, Italian",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,no,average,TRUE,TRUE,TRUE,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,9:0-18:0,9:0-15:0
Stadium North,1903 Bethlehem Pike,Hatfield,PA,19440,40.2929203,-75.2746956,3,8,0,"American (New), Restaurants",TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,TRUE,FALSE,full_bar,casual,free,very_loud,,,TRUE,16:0-1:0,16:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,12:0-2:0,
Pizzeria Beddia,1313 North Lee St,Philadelphia,PA,19122,39.970799,-75.13498943,4,599,1,"Italian, Specialty Food, Pizza, Food, Restaurants, Nightlife, Bars, Juice Bars & Smoothies",TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,FALSE,full_bar,casual,no,average,TRUE,FALSE,TRUE,0:0-0:0,16:30-20:45,17:0-21:30,17:0-21:30,17:0-22:30,16:0-22:30,16:0-21:0
Burger King,521 W Baltimore Pike,Clifton Heights,PA,19018,39.92665219,-75.3060168,1.5,25,1,"Hot Dogs, Burgers, Fast Food, Restaurants",FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,free,average,,FALSE,TRUE,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,
Chubby Balboas Sports Grille,200 Town Center Dr,Glen Mills,PA,19342,39.88353635,-75.52769199,2.5,43,0,"Restaurants, American (Traditional)",TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,FALSE,full_bar,casual,no,loud,,,TRUE,,,,,,,
MOD Pizza,4025 Welsh Rd,Willow Grove,PA,19090,40.1563715,-75.1411307,4,148,1,"Fast Food, Restaurants, Pizza",TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,free,average,TRUE,FALSE,TRUE,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-22:0
The Plough & the Stars,123 Chestnut St,Philadelphia,PA,19106,39.948524,-75.1437297,3.5,454,1,"Nightlife, Irish, Restaurants, Bars, Gastropubs, Pubs",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,free,average,TRUE,FALSE,TRUE,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,11:30-2:0,11:30-2:0
Rouge,205 S 18th St,Philadelphia,PA,19103,39.949638,-75.170671,3.5,495,1,"Breakfast & Brunch, Lounges, Restaurants, Food, Burgers, American (Traditional), Asian Fusion, American (New), Tapas Bars, French, Bars, Beer, Wine & Spirits, Nightlife",TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,full_bar,casual,free,average,TRUE,TRUE,TRUE,12:0-21:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,11:0-22:0,11:0-21:0
Chick-fil-A,314 Montgomery Mall,North Wales,PA,19454,40.2340636,-75.244915,2,13,1,"Caterers, American (Traditional), Event Planning & Services, Chicken Shop, Fast Food, Restaurants",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,free,very_loud,TRUE,TRUE,TRUE,0:0-0:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-15:0,
Traditional Szechuan Restaurant,4002 Spruce St,Philadelphia,PA,19104,39.951523,-75.2032843,4,14,0,"Chinese, Nightlife, Szechuan, Restaurants, Bars, Karaoke",TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,free,quiet,TRUE,TRUE,TRUE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
Joy Tsin Lau Chinese Restaurant,1026 Race St,Philadelphia,PA,19107,39.95544,-75.156989,3,398,0,"Restaurants, Venues & Event Spaces, Chinese, Dim Sum, Event Planning & Services",TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,no,average,TRUE,TRUE,TRUE,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,10:30-0:0
Breezys Cafe,2011 Reed St,Philadelphia,PA,19146,39.9342445,-75.1778899,4.5,41,0,"Vegan, Vegetarian, Cafes, Restaurants",TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,free,quiet,,TRUE,TRUE,,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,9:0-21:30,9:0-15:30
Upper Dublin Bagel Squad,"1650 N Limekin Pike, Ste B19",Dresher,PA,19025,40.1446004,-75.1674271,3.5,25,0,"Coffee & Tea, Breakfast & Brunch, Food, Bagels, Cafes, Sandwiches, Bakeries, Restaurants",TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,TRUE,none,casual,free,average,FALSE,TRUE,TRUE,0:0-0:0,6:0-14:0,6:0-14:0,6:0-14:0,7:0-13:0,6:0-14:0,6:0-14:0
Spuntino Wood Fired Pizzeria,22 S Main St,Doylestown,PA,18901,40.3094924,-75.1302203,4.5,189,1,"Pizza, Restaurants",TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,TRUE,none,casual,free,average,TRUE,FALSE,TRUE,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,
Not Just Sandwiches,312 W Main St,Lansdale,PA,19446,40.2434981,-75.2869819,3.5,31,0,"Diners, Restaurants, Sandwiches",TRUE,,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,no,average,,FALSE,TRUE,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0
Surf City Squeeze,2951 Market St,Philadelphia,PA,19104,39.95580288,-75.1819518,3,27,1,"Restaurants, Food, Fast Food, Juice Bars & Smoothies",TRUE,None,TRUE,2,,,,,,,,free,,TRUE,,FALSE,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,9:0-18:0,9:0-18:0,7:0-20:0
The Metropolitan American Diner & Bar,750 Upper State Rd,North Wales,PA,19454,40.2387369,-75.2353721,4,506,1,"American (Traditional), Diners, Bars, Restaurants, American (New), Breakfast & Brunch, Nightlife",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,free,average,FALSE,TRUE,TRUE,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,10:0-21:0
Valentinos Pizzeria & Restaurant,1634 W High St,Pottstown,PA,19464,40.246086,-75.690542,4,28,1,"Event Planning & Services, Caterers, Pizza, Restaurants, Italian",TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,none,casual,no,quiet,FALSE,FALSE,FALSE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
Indian Cafe & Grille,501 Fairmount Ave,Philadelphia,PA,19123,39.9633909,-75.1468081,4.5,39,0,"Vegetarian, Indian, Seafood, Halal, Restaurants",TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,none,,free,,FALSE,TRUE,TRUE,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,12:0-21:30
Downingtown Pizza,261 Norwood Rd,Downingtown,PA,19335,40.01857742,-75.70433245,3.5,40,1,"Cheesesteaks, Pizza, Chicken Wings, Restaurants",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,no,average,TRUE,TRUE,FALSE,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,12:0-21:0
Old City Oyster Bar,110 Chestnut St,Philadelphia,PA,19106,39.9480692,-75.1430342,3.5,7,0,"Piano Bars, Nightlife, Restaurants, Seafood, Bars",TRUE,FALSE,TRUE,,FALSE,,TRUE,,,full_bar,,free,,TRUE,TRUE,TRUE,,,,,,,
Wildflowers Garden Restaurant & Thai Corner,8 W Mechanic St,New Hope,PA,18938,40.3620898,-74.9509574,3,46,0,"Restaurants, Thai, American (Traditional)",TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE,TRUE,full_bar,casual,no,average,,,TRUE,,,,,,,
Five Star Restaurant,6667 Germantown Ave,Philadelphia,PA,19119,40.0512612,-75.1848304,4,5,1,"Restaurants, Chinese",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,TRUE,,casual,no,,FALSE,,FALSE,,,,,,,
Meritage,500 S 20th St,Philadelphia,PA,19146,39.9457655,-75.1750607,4,162,0,"Nightlife, Bars, Local Flavor, Wine Bars, Restaurants, American (Traditional)",FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,FALSE,full_bar,casual,no,average,TRUE,FALSE,TRUE,,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:30,17:0-22:30,
Steel City Coffeehouse & Brewery,203 Bridge St,Phoenixville,PA,19460,40.13400144,-75.51632394,4,116,1,"Nightlife, Music Venues, American (Traditional), Comfort Food, Arts & Entertainment, Coffee & Tea, Food, Breweries, Performing Arts, Restaurants, Cafes, Brewpubs",TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,TRUE,none,casual,free,average,TRUE,TRUE,TRUE,7:0-16:0,6:0-14:0,7:0-16:0,7:0-22:0,7:0-16:0,8:0-16:0,8:0-16:0
Red Zone Old City,35 S 2nd St,Philadelphia,PA,19106,39.948923,-75.143534,2,46,0,"Burgers, Restaurants, Nightlife, Bars, Food, Beer, Wine & Spirits, Sports Bars",TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,FALSE,full_bar,casual,no,loud,,FALSE,TRUE,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
Movie Tavern Collegeville,140 Market St,Collegeville,PA,19426,40.16418235,-75.47950745,3.5,430,1,"Cinema, Fast Food, Restaurants, Arts & Entertainment, American (New)",FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,no,average,TRUE,FALSE,TRUE,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0
PYT,"The Piazza At Schmidts, 1050 N Hancock St",Philadelphia,PA,19123,39.96650501,-75.1391493,3,806,0,"American (Traditional), Food, Salad, Burgers, Bars, Nightlife, Restaurants",TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,TRUE,FALSE,full_bar,casual,free,loud,TRUE,FALSE,TRUE,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
Captain Bobs Fresh Seafood,609 S West End Blvd,Quakertown,PA,18951,40.4281889,-75.3489308,4.5,23,1,"Restaurants, Seafood, Specialty Food, Seafood Markets, Food",TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,beer_and_wine,casual,no,quiet,FALSE,,TRUE,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-19:0,
McDonalds,3560 Horizon Blvd,Trevose,PA,19053,40.13689,-74.965162,2.5,19,1,"Coffee & Tea, Restaurants, Food, Burgers, Fast Food",TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,TRUE,TRUE,,casual,free,,,,FALSE,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0
The Standard Club,127 E State St,Doylestown,PA,18901,40.3117898,-75.1267945,5,5,0,"Event Planning & Services, American (Traditional), Venues & Event Spaces, Restaurants",,,TRUE,2,,TRUE,TRUE,,,none,,,average,,,FALSE,,,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,
The Porch Restaurant at The Lamb,865 W Springfield Rd,Springfield,PA,19064,39.9448974,-75.3478223,3.5,125,0,"American (New), American (Traditional), Seafood, Restaurants",TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,free,average,TRUE,TRUE,TRUE,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,13:0-20:0
Caln Pizza & Pasta,3919 W Lincoln Hwy,Downingtown,PA,19335,39.99767709,-75.74232113,4.5,43,1,"Italian, Restaurants, Pizza",TRUE,FALSE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,free,average,FALSE,TRUE,TRUE,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,
Aki Nom Nom Sushi & Ramen,1210 Walnut St,Philadelphia,PA,19107,39.948896,-75.1611319,3.5,573,1,"Sushi Bars, Restaurants, Lounges, Ramen, Japanese, Nightlife, Bars",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,no,average,TRUE,TRUE,TRUE,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-20:0,16:0-0:0,11:30-22:30
McDonalds,1575 N 52nd St,Philadelphia,PA,19131,39.9799311,-75.22425177,2,7,1,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants",TRUE,TRUE,,1,,,TRUE,,,,,,,,,FALSE,4:0-0:0,4:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,4:0-0:0
Bella Italia Pizza,2209 E High St,Pottstown,PA,19464,40.2450789,-75.5986663,3,46,0,"Beer, Wine & Spirits, Pizza, Restaurants, Italian, Food",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,full_bar,casual,free,quiet,FALSE,TRUE,TRUE,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
Jays Steak & Hoagie Joint,313 W Lincoln Hwy,Penndel,PA,19047,40.157172,-74.918647,3.5,25,0,"Gluten-Free, American (New), Restaurants, Steakhouses, Cheesesteaks",TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,TRUE,none,casual,no,quiet,TRUE,TRUE,FALSE,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-20:0
Leziz Turkish Cuisine,611 E Passyunk Ave,Philadelphia,PA,19147,39.9414289,-75.1503017,4,238,0,"Vegetarian, Middle Eastern, Restaurants, Turkish, Seafood",TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,TRUE,none,casual,free,average,TRUE,TRUE,TRUE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-3:0,11:0-3:0,11:0-0:0
La Tolteca,1758 Allentown Roa,Lansdale,PA,19446,40.2598174,-75.3293145,3,7,0,"Restaurants, Mexican",TRUE,FALSE,TRUE,2,FALSE,,TRUE,TRUE,TRUE,none,casual,no,average,,FALSE,TRUE,,,,,,,
El Limon,61 W Lancaster Ave,Ardmore,PA,19003,40.0089829,-75.2928923,4,306,1,"Mexican, Restaurants",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,TRUE,TRUE,none,casual,no,average,TRUE,TRUE,TRUE,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0
Divan Turkish Restaurant,811 Sansom St,Philadelphia,PA,19107,39.9490326,-75.1546258,4,43,0,"Mediterranean, Restaurants, Falafel, Turkish, Sandwiches",TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,none,casual,,,,,FALSE,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
